customer_id,region,city,risk_score,risk_bucket,risk_drivers,churn,risk_bucket_lr,risk_score_lr
C00087,South,Pune,24.444066623013992,Low Risk,None,0,Low Risk,14.964490488985227
C01901,South,Chennai,34.948199327146696,Low Risk,Service Tickets,1,Low Risk,14.956156354851089
C01688,South,Chennai,29.91129324813535,Low Risk,None,0,Low Risk,14.910677758961967
C03897,North,Gurgaon,31.162515899358002,Low Risk,"Outages, Low Tenure",0,Low Risk,14.859820873505083
C03803,North,Gurgaon,26.891539659960713,Low Risk,Low Tenure,0,Low Risk,14.856626552868658
C04974,North,Kolkata,19.625181572549995,Low Risk,None,0,Low Risk,14.85214792988477
C01745,East,Noida,30.826397826397827,Low Risk,Service Tickets,0,Low Risk,14.851748748748747
C04977,North,Noida,43.10324008218745,Low Risk,Service Tickets,1,Low Risk,14.838517315812052
C03391,North,Hyderabad,23.7630020998442,Low Risk,None,0,Low Risk,14.834692487976698
C03228,North,Bangalore,42.24154379943853,Low Risk,"Service Tickets, Outages",1,Low Risk,14.830874929064402
C02619,West,Delhi,38.535597251386726,Low Risk,Service Tickets,1,Low Risk,14.82308422106317
C00233,North,Delhi,41.72012764644343,Low Risk,Service Tickets,0,Low Risk,14.822762914794492
C01153,West,Delhi,18.454553801922223,Low Risk,Low Tenure,0,Low Risk,14.818667563804405
C01532,West,Mumbai,30.164501343448705,Low Risk,None,0,Low Risk,14.814312167806904
C04868,South,Bangalore,39.02012538854643,Low Risk,"Service Tickets, Low Tenure",0,Low Risk,14.81089756673967
C00590,East,Noida,26.572671920040335,Low Risk,None,0,Low Risk,14.808956424093264
C04179,West,Pune,33.243466022413386,Low Risk,"Service Tickets, Low Tenure",0,Low Risk,14.80387933497407
C00293,North,Gurgaon,27.709395109395107,Low Risk,None,0,Low Risk,14.796141827541826
C04458,West,Bangalore,18.164355332776385,Low Risk,None,1,Low Risk,14.789429184071288
C03322,West,Pune,30.778286557233926,Low Risk,None,0,Low Risk,14.786798110892846
C03589,South,Bangalore,26.237682795577534,Low Risk,None,0,Low Risk,14.777844041033514
C03919,East,Bangalore,45.958082894925,Low Risk,Service Tickets,0,Low Risk,14.774178002062213
C01203,South,Mumbai,31.32854809696915,Low Risk,"Service Tickets, Low Tenure",0,Low Risk,14.760810451052556
C00728,South,Bangalore,37.65831545831546,Low Risk,Service Tickets,0,Low Risk,14.738765994565995
C00190,East,Kolkata,26.375518375518375,Low Risk,Outages,1,Low Risk,14.723681395681393
C01078,East,Kolkata,36.75485109169319,Low Risk,Service Tickets,0,Low Risk,14.673643152927362
C00295,North,Kolkata,41.44594820384293,Low Risk,Service Tickets,0,Low Risk,14.671661487050962
C00202,East,Delhi,24.513844671739406,Low Risk,None,1,Low Risk,14.668121060910533
C04028,North,Bangalore,26.52574529416634,Low Risk,None,0,Low Risk,14.661520303762408
C00299,West,Gurgaon,20.721714195398405,Low Risk,None,0,Low Risk,14.657566528934948
C00420,South,Patna,46.41197438039543,Low Risk,"Service Tickets, Low Tenure",0,Low Risk,14.642533945976052
C04423,West,Gurgaon,43.72697509539614,Low Risk,"Service Tickets, Outages, Low Tenure",0,Low Risk,14.635827496669602
C00090,East,Mumbai,19.25558641348115,Low Risk,Low Tenure,0,Low Risk,14.627753407542881
C03659,South,Patna,43.48727223464065,Low Risk,Service Tickets,0,Low Risk,14.603861586398427
C04420,West,Pune,26.901692670113718,Low Risk,None,0,Low Risk,14.59776068700279
C04225,South,Pune,33.39342199342199,Low Risk,None,1,Low Risk,14.591876476476475
C03670,North,Pune,26.041763568079354,Low Risk,Outages,0,Low Risk,14.579149758781336
C02313,South,Patna,24.68425568425568,Low Risk,Low Tenure,0,Low Risk,14.571299442299441
C02970,South,Noida,22.486408212724,Low Risk,None,0,Low Risk,14.567112206943785
C04240,West,Chennai,25.47742178268494,Low Risk,None,0,Low Risk,14.564884091610406
C04978,North,Pune,37.9284969179706,Low Risk,Service Tickets,0,Low Risk,14.552900657048024
C01050,East,Chennai,23.567618746566115,Low Risk,Low Tenure,1,Low Risk,14.542764620259359
C01424,East,Pune,38.24241384241384,Low Risk,"Service Tickets, Low Tenure",0,Low Risk,14.525541427141425
C01295,East,Bangalore,25.545047302942038,Low Risk,Outages,0,Low Risk,14.51564475603423
C01317,East,Chennai,23.15805128436707,Low Risk,None,0,Low Risk,14.513063129294707
C01858,North,Pune,30.40164073848284,Low Risk,None,1,Low Risk,14.507886253170462
C00727,East,Gurgaon,26.666337013705434,Low Risk,None,0,Low Risk,14.50052585066269
C04721,North,Noida,34.32666049508154,Low Risk,None,1,Low Risk,14.487865191507296
C02395,North,Pune,33.98135278135278,Low Risk,Low Tenure,0,Low Risk,14.475397912197913
C02130,South,Kolkata,41.68853966748703,Low Risk,"Service Tickets, Low Tenure",0,Low Risk,14.47525791355265
C02097,North,Noida,45.14786214786214,Low Risk,"Service Tickets, Outages",0,Low Risk,14.470711997711996
C00865,South,Noida,31.25234858919069,Low Risk,None,0,Low Risk,14.454644296928505
C02740,West,Gurgaon,24.717044864413282,Low Risk,Low Tenure,0,Low Risk,14.443626751563592
C04322,West,Mumbai,27.921328847644638,Low Risk,None,0,Low Risk,14.411499508531085
C03572,North,Mumbai,26.888470425312526,Low Risk,Outages,0,Low Risk,14.384625335109545
C03203,North,Hyderabad,29.630678799099847,Low Risk,None,1,Low Risk,14.354048660690765
C00161,East,Mumbai,34.639395786764204,Low Risk,None,0,Low Risk,14.347307146243988
C03369,South,Kolkata,45.21129099023835,Low Risk,Service Tickets,0,Low Risk,14.266812410907148
C03870,East,Delhi,21.250400776716567,Low Risk,None,0,Low Risk,14.243813565445144
C02213,East,Chennai,30.744198333672017,Low Risk,Low Tenure,1,Low Risk,14.235816744564112
C02256,North,Patna,42.71010709958078,Low Risk,Service Tickets,0,Low Risk,14.223948247495617
C00251,West,Kolkata,19.44630043577412,Low Risk,None,1,Low Risk,14.208884355031724
C02164,West,Hyderabad,42.47016941753783,Low Risk,Service Tickets,0,Low Risk,14.208214710951554
C04671,North,Patna,35.86991803833909,Low Risk,Service Tickets,0,Low Risk,14.198825008467114
C03911,West,Mumbai,30.007172586119953,Low Risk,Outages,1,Low Risk,14.195731844626579
C01134,South,Hyderabad,51.84252523199891,Low Risk,"Service Tickets, Outages, Low Tenure",1,Low Risk,14.189108121655492
C00664,West,Delhi,47.143995122942485,Low Risk,Service Tickets,0,Low Risk,14.17704970534444
C03678,East,Chennai,42.79110539110539,Low Risk,Service Tickets,0,Low Risk,14.167915086515087
C01374,West,Kolkata,18.474256211098314,Low Risk,None,0,Low Risk,14.160637547321759
C02901,West,Chennai,37.787455124297225,Low Risk,Service Tickets,1,Low Risk,14.15798335026756
C00959,East,Noida,29.401023579970946,Low Risk,Low Tenure,0,Low Risk,14.153595880090617
C01358,North,Bangalore,23.36305327884275,Low Risk,None,0,Low Risk,14.149373710552657
C01428,South,Kolkata,18.57940797940798,Low Risk,None,1,Low Risk,14.143768597168597
C01888,North,Hyderabad,42.28373787321155,Low Risk,Service Tickets,0,Low Risk,14.132598669346038
C01940,North,Bangalore,32.768153115521535,Low Risk,Service Tickets,0,Low Risk,14.132144612281452
C02464,West,Noida,17.82931502931503,Low Risk,None,0,Low Risk,14.13209272129272
C01930,South,Kolkata,24.47572083361557,Low Risk,Low Tenure,1,Low Risk,14.104083795073267
C00516,East,Pune,17.503428240270345,Low Risk,None,0,Low Risk,14.097362987047196
C01945,East,Hyderabad,29.002893118682593,Low Risk,Low Tenure,1,Low Risk,14.083532640911589
C03492,North,Mumbai,22.778620725989143,Low Risk,None,0,Low Risk,14.077841051577892
C04945,South,Hyderabad,22.84543340332814,Low Risk,Low Tenure,0,Low Risk,14.071933559123032
C00198,South,Delhi,42.07946743736217,Low Risk,"Service Tickets, Low Tenure",0,Low Risk,14.053575143564618
C01320,South,Hyderabad,20.777273514115617,Low Risk,None,0,Low Risk,14.04956433124854
C04723,South,Gurgaon,32.40819315556158,Low Risk,Service Tickets,0,Low Risk,14.006583451120292
C02075,East,Kolkata,27.531814521288204,Low Risk,None,1,Low Risk,13.978690160837527
C01000,North,Hyderabad,47.283534662482026,Low Risk,Service Tickets,0,Low Risk,13.977003058697795
C02190,South,Patna,28.90174083858294,Low Risk,None,0,Low Risk,13.947383350267557
C00990,South,Gurgaon,33.58127149706097,Low Risk,Service Tickets,1,Low Risk,13.91161681079576
C03964,North,Hyderabad,41.300739837581936,Low Risk,Service Tickets,0,Low Risk,13.895240950725158
C02948,South,Mumbai,17.77232269863849,Low Risk,None,1,Low Risk,13.888677829709408
C00270,South,Mumbai,26.860451428872484,Low Risk,Low Tenure,1,Low Risk,13.88695668299879
C00220,South,Kolkata,34.57048477048477,Low Risk,Service Tickets,1,Low Risk,13.883741655941654
C00630,North,Bangalore,25.9544341333815,Low Risk,None,1,Low Risk,13.84497554547028
C02003,East,Mumbai,37.18687258687258,Low Risk,"Service Tickets, Low Tenure",0,Low Risk,13.83986640926641
C04867,North,Chennai,32.59818916661021,Low Risk,None,0,Low Risk,13.833419431461538
C03283,East,Pune,23.71640964272543,Low Risk,Low Tenure,0,Low Risk,13.824870736902316
C03290,South,Kolkata,28.03152776836987,Low Risk,None,0,Low Risk,13.819190957875168
C03263,West,Noida,41.197988966410016,Low Risk,Service Tickets,1,Low Risk,13.81459666583877
C03413,West,Hyderabad,34.24014841909579,Low Risk,Service Tickets,0,Low Risk,13.80897554547028
C00653,West,Kolkata,36.54523094523094,Low Risk,Service Tickets,0,Low Risk,13.805616874016874
C02133,North,Gurgaon,17.597976924292713,Low Risk,Low Tenure,0,Low Risk,13.78344814287972
C03574,East,Mumbai,30.333044322518006,Low Risk,Outages,0,Low Risk,13.770311639459006
C02840,East,Delhi,30.78163878163878,Low Risk,Service Tickets,0,Low Risk,13.770189618189619
C02902,North,Noida,34.98135278135278,Low Risk,Service Tickets,0,Low Risk,13.739255055055054
C02530,South,Patna,47.77523237523237,Low Risk,Service Tickets,0,Low Risk,13.731946832546832
C03827,North,Noida,18.598392377339746,Low Risk,Low Tenure,0,Low Risk,13.73144361353835
C03277,West,Gurgaon,20.95825148456727,Low Risk,None,0,Low Risk,13.7208573234889
C02913,East,Gurgaon,22.971035697351486,Low Risk,None,0,Low Risk,13.708772295603874
C01248,West,Mumbai,45.076015865489545,Low Risk,"Service Tickets, Outages",1,Low Risk,13.70790832185569
C02449,North,Hyderabad,40.200286000286,Low Risk,"Service Tickets, Outages",0,Low Risk,13.690763134563134
C03970,South,Delhi,25.72834488623962,Low Risk,Low Tenure,0,Low Risk,13.690043411832885
C00743,East,Bangalore,30.11278948121053,Low Risk,"Outages, Low Tenure",0,Low Risk,13.684924593766699
C03415,South,Chennai,36.74459572354309,Low Risk,"Service Tickets, Low Tenure",0,Low Risk,13.680060859355596
C01621,North,Hyderabad,18.586324670535195,Low Risk,Low Tenure,1,Low Risk,13.66266575748681
C04795,South,Mumbai,32.011593548435656,Low Risk,Service Tickets,0,Low Risk,13.647483335967545
C02234,West,Bangalore,21.159001106369526,Low Risk,Low Tenure,1,Low Risk,13.62481002054686
C03890,West,Noida,41.674519632414366,Low Risk,Service Tickets,1,Low Risk,13.618461487050961
C03212,North,Patna,28.313244071138804,Low Risk,Low Tenure,0,Low Risk,13.599652764042236
C03036,East,Chennai,21.118045865414288,Low Risk,None,1,Low Risk,13.523997722534563
C00588,North,Noida,24.899907426223216,Low Risk,None,0,Low Risk,13.522263586895166
C04190,West,Kolkata,16.004744594218277,Low Risk,None,1,Low Risk,13.521832331579699
C04937,East,Kolkata,43.06459843301948,Low Risk,"Service Tickets, Low Tenure",0,Low Risk,13.485036419878524
C00980,North,Noida,26.906377053745473,Low Risk,Low Tenure,0,Low Risk,13.474421832358672
C04519,East,Pune,24.749480307375045,Low Risk,Outages,1,Low Risk,13.47243048461996
C01740,North,Bangalore,14.43723422670791,Low Risk,None,0,Low Risk,13.47071870366607
C01492,East,Delhi,21.915145220408377,Low Risk,None,0,Low Risk,13.425332969059284
C02041,South,Pune,39.195637743006166,Low Risk,Service Tickets,0,Low Risk,13.422033272370115
C03603,East,Pune,40.506173843015944,Low Risk,Service Tickets,0,Low Risk,13.411997650281858
C02623,East,Mumbai,35.317242054084154,Low Risk,"Service Tickets, Low Tenure",0,Low Risk,13.372190957875167
C01024,East,Bangalore,30.545682524629893,Low Risk,Service Tickets,0,Low Risk,13.336972199266935
C00443,West,Gurgaon,28.936947473789573,Low Risk,Low Tenure,1,Low Risk,13.329505214989425
C04994,North,Noida,17.53059826744037,Low Risk,None,0,Low Risk,13.325146484830695
C02299,East,Chennai,33.52346030240767,Low Risk,Service Tickets,0,Low Risk,13.31861664371138
C04624,West,Delhi,24.77595490227069,Low Risk,Low Tenure,0,Low Risk,13.309001067232643
C01549,North,Gurgaon,44.737508937508935,Low Risk,"Service Tickets, Outages",0,Low Risk,13.306040812240813
C02966,West,Hyderabad,42.02118961066329,Low Risk,"Service Tickets, Outages, Low Tenure",0,Low Risk,13.297355426102794
C02102,West,Noida,44.15104728788939,Low Risk,Service Tickets,0,Low Risk,13.29286774895196
C03077,South,Delhi,24.650564850564848,Low Risk,Low Tenure,1,Low Risk,13.292847905047903
C04207,East,Delhi,45.071348039769084,Low Risk,"Service Tickets, Outages, Low Tenure",1,Low Risk,13.291412109854214
C04856,East,Gurgaon,16.632248790143528,Low Risk,None,0,Low Risk,13.280973055762528
C01663,North,Mumbai,24.600991969413023,Low Risk,None,0,Low Risk,13.260481007323111
C01658,North,Kolkata,41.0038038038038,Low Risk,"Service Tickets, Outages",0,Low Risk,13.243175403975403
C03708,North,Mumbai,35.6063251221146,Low Risk,Service Tickets,0,Low Risk,13.227461684240632
C01451,West,Chennai,32.23902699692174,Low Risk,"Outages, Low Tenure",0,Low Risk,13.20437648776596
C00079,South,Mumbai,35.91113971113971,Low Risk,Service Tickets,1,Low Risk,13.203719805519807
C00731,West,Gurgaon,25.897791024106812,Low Risk,None,0,Low Risk,13.19932496255654
C03720,South,Chennai,40.966414534835586,Low Risk,Service Tickets,1,Low Risk,13.187883752925858
C03949,South,Chennai,45.49772027666764,Low Risk,Service Tickets,0,Low Risk,13.187077390172126
C01923,East,Hyderabad,39.781432560379926,Low Risk,"Service Tickets, Outages, Low Tenure",0,Low Risk,13.159992591087327
C03727,East,Patna,38.23676157360368,Low Risk,Service Tickets,0,Low Risk,13.156382034666246
C01312,West,Bangalore,27.531776889671626,Low Risk,Outages,0,Low Risk,13.155458169447643
C03187,West,Noida,42.37620176567545,Low Risk,Service Tickets,0,Low Risk,13.152202930750299
C00397,West,Bangalore,24.57955549534497,Low Risk,None,0,Low Risk,13.144095146274093
C04631,South,Kolkata,41.4283110177847,Low Risk,Service Tickets,0,Low Risk,13.143120333867701
C03975,West,Gurgaon,25.839595986964405,Low Risk,None,0,Low Risk,13.136787054723897
C00360,South,Bangalore,31.139962518909883,Low Risk,None,0,Low Risk,13.12802379371853
C01301,North,Bangalore,27.03119359961465,Low Risk,"Outages, Low Tenure",0,Low Risk,13.123433731475835
C02055,South,Hyderabad,31.07151963994069,Low Risk,"Service Tickets, Low Tenure",0,Low Risk,13.121978562020665
C03417,North,Gurgaon,21.73621591516328,Low Risk,None,0,Low Risk,13.10730387379861
C02362,East,Mumbai,27.686039422881528,Low Risk,None,1,Low Risk,13.106352977037188
C01568,North,Bangalore,21.632515221988907,Low Risk,None,0,Low Risk,13.092912697660067
C03196,East,Kolkata,33.679050479050474,Low Risk,"Outages, Low Tenure",0,Low Risk,13.06416467896468
C02787,North,Gurgaon,36.37260117260117,Low Risk,Service Tickets,0,Low Risk,13.063194565994564
C00111,West,Bangalore,26.65518300255142,Low Risk,None,0,Low Risk,13.05227788841473
C02433,North,Mumbai,31.766951914320334,Low Risk,Service Tickets,0,Low Risk,13.049179447116288
C04332,West,Delhi,27.5832885517096,Low Risk,None,1,Low Risk,13.025708692150795
C04383,East,Noida,29.054264791106892,Low Risk,None,0,Low Risk,13.02524586993008
C00950,West,Mumbai,22.53308044886992,Low Risk,None,0,Low Risk,13.02487149405044
C00798,West,Hyderabad,34.79226896069001,Low Risk,Outages,0,Low Risk,13.02293397457608
C04387,East,Gurgaon,42.58598297545666,Low Risk,"Service Tickets, Outages",0,Low Risk,13.014690704238072
C00607,North,Hyderabad,32.26268223110328,Low Risk,None,0,Low Risk,13.012863418305523
C00498,East,Hyderabad,22.779535926904348,Low Risk,None,0,Low Risk,12.992671653608495
C02659,North,Gurgaon,24.95274974222343,Low Risk,Low Tenure,1,Low Risk,12.991483039430406
C02894,West,Delhi,15.089108657529708,Low Risk,Low Tenure,1,Low Risk,12.988325623367725
C04614,East,Patna,35.39675615465089,Low Risk,Service Tickets,0,Low Risk,12.985659485048956
C04959,South,Delhi,30.225193614667297,Low Risk,None,1,Low Risk,12.981725024272391
C04789,South,Gurgaon,25.304438272859326,Low Risk,Outages,1,Low Risk,12.978938207380313
C02952,East,Hyderabad,42.36515011251853,Low Risk,Service Tickets,0,Low Risk,12.956403127939968
C04875,North,Delhi,18.40282538177275,Low Risk,None,1,Low Risk,12.934829342124079
C02655,South,Mumbai,41.593504782978464,Low Risk,Service Tickets,0,Low Risk,12.920044000391368
C01548,East,Hyderabad,40.64901141743247,Low Risk,Service Tickets,0,Low Risk,12.91194558618769
C03179,North,Noida,43.998154545522965,Low Risk,"Service Tickets, Low Tenure",0,Low Risk,12.911331713668556
C03427,North,Noida,33.864432853906536,Low Risk,Service Tickets,0,Low Risk,12.905044229191597
C03668,South,Mumbai,28.208173587120953,Low Risk,None,0,Low Risk,12.868759958454692
C03943,East,Chennai,43.5291261185998,Low Risk,Service Tickets,0,Low Risk,12.865053838801206
C02925,South,Gurgaon,32.78957152641363,Low Risk,"Service Tickets, Low Tenure",1,Low Risk,12.836921974606183
C02116,East,Mumbai,24.019493177387915,Low Risk,Low Tenure,0,Low Risk,12.831028682818156
C03805,East,Chennai,41.04654579391421,Low Risk,Service Tickets,0,Low Risk,12.744642653179495
C03182,South,Patna,22.799221778169144,Low Risk,Outages,1,Low Risk,12.727333846628582
C03128,North,Chennai,29.99880632512211,Low Risk,None,0,Low Risk,12.708109804541383
C02540,North,Kolkata,41.82704358493832,Low Risk,Service Tickets,1,Low Risk,12.69632400671348
C04772,North,Gurgaon,28.276286813128912,Low Risk,None,0,Low Risk,12.688664374148585
C00521,East,Mumbai,21.91207448049553,Low Risk,None,1,Low Risk,12.659031043073147
C02915,South,Chennai,20.986756681493524,Low Risk,Low Tenure,0,Low Risk,12.646226161499845
C01727,East,Kolkata,17.29132440711388,Low Risk,None,0,Low Risk,12.633168133547082
C01839,North,Mumbai,20.806492206492205,Low Risk,None,1,Low Risk,12.630611726011725
C00456,North,Patna,29.113856713856716,Low Risk,"Outages, Low Tenure",0,Low Risk,12.62598386958387
C03745,West,Patna,37.213721992669356,Low Risk,"Service Tickets, Outages",0,Low Risk,12.585884768979504
C01409,West,Patna,25.271602429497165,Low Risk,None,0,Low Risk,12.5790032287927
C01915,North,Patna,33.327178306125674,Low Risk,Service Tickets,1,Low Risk,12.572023107317843
C01856,North,Mumbai,22.442382231855916,Low Risk,None,1,Low Risk,12.552855125802495
C03437,South,Delhi,19.396406933249036,Low Risk,None,0,Low Risk,12.547609462093671
C03220,East,Kolkata,36.57536935431672,Low Risk,"Service Tickets, Low Tenure",0,Low Risk,12.547254138348872
C03875,South,Pune,20.852615021036073,Low Risk,None,0,Low Risk,12.525755367397473
C03208,North,Noida,23.441248767564556,Low Risk,Low Tenure,0,Low Risk,12.525421830853409
C04947,South,Delhi,47.27624767624768,Low Risk,"Service Tickets, Outages, Low Tenure",0,Low Risk,12.497274531674531
C01133,West,Patna,41.374651343072394,Low Risk,Service Tickets,1,Low Risk,12.471473456915561
C03705,West,Pune,30.753347332294695,Low Risk,None,1,Low Risk,12.465521348416086
C02639,South,Gurgaon,27.134811503232555,Low Risk,Low Tenure,1,Low Risk,12.4441430979852
C02332,West,Mumbai,22.99570397465134,Low Risk,Outages,1,Low Risk,12.438778720073454
C00776,West,Kolkata,34.00418915155757,Low Risk,"Service Tickets, Low Tenure",1,Low Risk,12.424299567236408
C04469,North,Delhi,32.00358855095697,Low Risk,None,0,Low Risk,12.413459841796683
C01898,West,Kolkata,39.5565791355265,Low Risk,Service Tickets,0,Low Risk,12.401656197550933
C01432,East,Gurgaon,39.87266665161402,Low Risk,Service Tickets,0,Low Risk,12.391632516727253
C00042,West,Delhi,15.156518924939977,Low Risk,None,1,Low Risk,12.36694215418426
C01014,West,Kolkata,36.48613425455531,Low Risk,"Service Tickets, Low Tenure",1,Low Risk,12.336954738196845
C03085,North,Delhi,21.11119089013826,Low Risk,None,0,Low Risk,12.33571531381005
C02693,West,Kolkata,24.84672943620312,Low Risk,None,0,Low Risk,12.32684334259071
C03072,West,Noida,35.26555126555126,Low Risk,"Service Tickets, Low Tenure",0,Low Risk,12.311584727584725
C01771,East,Noida,38.88181866076603,Low Risk,Service Tickets,0,Low Risk,12.308938537033274
C01202,North,Delhi,30.39233519233519,Low Risk,Outages,0,Low Risk,12.300907993707993
C00606,West,Noida,30.798554945923364,Low Risk,None,1,Low Risk,12.298691530628373
C03895,North,Bangalore,38.7681501049922,Low Risk,Service Tickets,1,Low Risk,12.205257481541691
C00153,East,Hyderabad,31.50738708633445,Low Risk,Outages,1,Low Risk,12.187939909834647
C04417,West,Hyderabad,19.178321178321177,Low Risk,None,0,Low Risk,12.185257257257257
C02271,North,Hyderabad,22.214125403599088,Low Risk,None,0,Low Risk,12.184903145250512
C04705,West,Delhi,24.228578954894743,Low Risk,None,0,Low Risk,12.155160683992262
C02165,East,Hyderabad,42.58478478478478,Low Risk,Service Tickets,0,Low Risk,12.14704124124124
C02200,South,Bangalore,37.75449434396803,Low Risk,"Service Tickets, Outages, Low Tenure",0,Low Risk,12.142518160265528
C00691,East,Patna,33.77660216607585,Low Risk,Service Tickets,0,Low Risk,12.1358770334244
C00292,West,Kolkata,28.373516373516374,Low Risk,Outages,0,Low Risk,12.13145373945374
C02706,South,Patna,33.43557542504911,Low Risk,Outages,0,Low Risk,12.118909666057036
C03122,East,Mumbai,20.794605131447234,Low Risk,Low Tenure,0,Low Risk,12.115061714345925
C01387,South,Hyderabad,29.97890371574582,Low Risk,Service Tickets,1,Low Risk,12.107002769686979
C03298,North,Gurgaon,40.69440267335004,Low Risk,"Service Tickets, Low Tenure",1,Low Risk,12.102659314954051
C02616,East,Hyderabad,41.45691405691405,Low Risk,Service Tickets,0,Low Risk,12.075178063778063
C02240,East,Mumbai,41.26339723181828,Low Risk,Service Tickets,1,Low Risk,12.073271254713358
C00490,West,Mumbai,43.726640926640925,Low Risk,Service Tickets,0,Low Risk,12.056784555984555
C03111,North,Kolkata,20.41441140388509,Low Risk,None,0,Low Risk,12.05509485124222
C03566,North,Pune,20.26076602918708,Low Risk,None,0,Low Risk,12.047490416732522
C02668,South,Mumbai,32.84239577923788,Low Risk,Service Tickets,0,Low Risk,12.041675785559997
C04132,South,Hyderabad,35.395869553764285,Low Risk,Service Tickets,1,Low Risk,12.039685196474672
C04079,South,Pune,19.11694250641619,Low Risk,Low Tenure,0,Low Risk,12.036721449268818
C04650,East,Noida,28.20989259936628,Low Risk,Service Tickets,0,Low Risk,12.035883039430406
C00174,East,Pune,35.529494908442274,Low Risk,Service Tickets,0,Low Risk,12.027870211564949
C04889,West,Gurgaon,25.088139267086635,Low Risk,None,0,Low Risk,12.01724095373569
C00005,West,Delhi,39.42570841518209,Low Risk,"Service Tickets, Low Tenure",0,Low Risk,12.012338666486034
C01996,South,Gurgaon,28.484821663769033,Low Risk,Service Tickets,0,Low Risk,12.0087371642319
C01598,South,Mumbai,16.320379025642183,Low Risk,Low Tenure,0,Low Risk,12.004438331564646
C04302,South,Chennai,25.891073027915127,Low Risk,None,0,Low Risk,11.988121288205498
C02215,North,Pune,22.209209209209206,Low Risk,None,0,Low Risk,11.981647218647218
C03714,North,Bangalore,20.59959056801162,Low Risk,Low Tenure,0,Low Risk,11.979664505106609
C04951,East,Patna,34.146546546546546,Low Risk,Service Tickets,0,Low Risk,11.958035864435862
C01946,East,Bangalore,31.468233647181016,Low Risk,Service Tickets,1,Low Risk,11.94793250242724
C04269,West,Pune,24.60537379484748,Low Risk,None,0,Low Risk,11.919842656190024
C03366,South,Mumbai,32.796756154650886,Low Risk,Service Tickets,0,Low Risk,11.917059485048956
C02728,West,Hyderabad,24.39006976901714,Low Risk,None,1,Low Risk,11.909484969179706
C00888,West,Noida,34.63037323037323,Low Risk,Outages,1,Low Risk,11.798862033462033
C02353,East,Noida,23.93689629479103,Low Risk,None,1,Low Risk,11.795423992413467
C03811,West,Delhi,26.107704697178377,Low Risk,Outages,1,Low Risk,11.79313220287957
C03788,East,Mumbai,33.443526232999915,Low Risk,Outages,0,Low Risk,11.77525052119789
C03916,East,Delhi,22.45116244063612,Low Risk,Outages,1,Low Risk,11.773171928319297
C03995,West,Hyderabad,31.482453882453882,Low Risk,Service Tickets,0,Low Risk,11.769580265980265
C00758,South,Patna,46.46981266981267,Low Risk,"Service Tickets, Outages, Low Tenure",0,Low Risk,11.76294686114686
C01185,West,Hyderabad,38.84861402756139,Low Risk,"Service Tickets, Low Tenure",0,Low Risk,11.752472899967637
C00440,East,Hyderabad,22.12011108853214,Low Risk,None,0,Low Risk,11.748426552868658
C02731,East,Noida,34.83217503217503,Low Risk,Service Tickets,0,Low Risk,11.741866924066922
C00674,East,Patna,13.651668209562946,Low Risk,None,0,Low Risk,11.731409892599366
C00484,South,Mumbai,28.125611325611324,Low Risk,Service Tickets,1,Low Risk,11.704928700128699
C00622,West,Noida,25.923923923923923,Low Risk,Outages,1,Low Risk,11.70106334906335
C02022,North,Bangalore,31.87703643493117,Low Risk,Service Tickets,0,Low Risk,11.695731356920831
C02252,West,Bangalore,19.406273943116048,Low Risk,None,0,Low Risk,11.6787518902361
C01975,South,Bangalore,22.66036562878668,Low Risk,Low Tenure,0,Low Risk,11.662759171201275
C00741,East,Gurgaon,17.170818939239993,Low Risk,None,0,Low Risk,11.605670310912416
C00221,East,Kolkata,18.738946465262252,Low Risk,None,1,Low Risk,11.600074311905889
C01433,West,Gurgaon,23.567066314434733,Low Risk,None,0,Low Risk,11.587261843798684
C01616,South,Pune,16.249466007360745,Low Risk,None,1,Low Risk,11.568073756463232
C03561,East,Bangalore,29.515592284013334,Low Risk,Service Tickets,0,Low Risk,11.564814741056844
C03016,West,Kolkata,29.866632045579408,Low Risk,None,0,Low Risk,11.541521806016542
C00778,North,Chennai,33.84102899892373,Low Risk,"Service Tickets, Low Tenure",0,Low Risk,11.540489858279331
C02442,East,Hyderabad,24.16218474113211,Low Risk,None,1,Low Risk,11.502379349274085
C01613,West,Pune,26.20127194864037,Low Risk,None,0,Low Risk,11.47801273754958
C03488,South,Chennai,22.746660946660946,Low Risk,Outages,0,Low Risk,11.475203975403975
C00677,West,Gurgaon,26.59723934460776,Low Risk,Low Tenure,0,Low Risk,11.433672540209383
C00243,East,Kolkata,17.540763319710685,Low Risk,None,0,Low Risk,11.427829141923878
C04272,West,Delhi,15.319361466729887,Low Risk,None,0,Low Risk,11.426159570096413
C03780,West,Patna,38.56073216073216,Low Risk,Service Tickets,0,Low Risk,11.42202448162448
C01360,East,Hyderabad,16.393689930532034,Low Risk,None,0,Low Risk,11.391831112315321
C04285,East,Delhi,26.22230802230802,Low Risk,None,0,Low Risk,11.37041021021021
C02444,East,Hyderabad,36.344658944658946,Low Risk,"Service Tickets, Outages",0,Low Risk,11.356290604890603
C00061,West,Chennai,34.88213627160995,Low Risk,Service Tickets,1,Low Risk,11.34238797293534
C01569,East,Gurgaon,29.827341627341625,Low Risk,Low Tenure,0,Low Risk,11.324435664235661
